fecha,titulo,autor,co_autores,ano_pub,DOI,revista,edad_45,factores_ee,reporte_rr,reporte_or,envejecimiento_es,cohorte,estudio_ee,accion,comentario
14/09/2021,Exploring ethno-cultural variations in how older Canadians define healthy aging: The Canadian Longitudinal Study on Aging (CLSA).,Shooshtari,"Shooshtari, Shahin; Menec, Verena; Swift, Audrey; Tate, Robert",2020,10.1016/j.jaging.2020.100834,Journal of aging studies,1,2,2,2,1,4,1,,Cuali
13/09/2021,Effects of age and non-oropharyngeal proprioceptive and exteroceptive sensation on the magnitude of anticipatory mouth opening during eating.,Shune,"Shune, S. E.; Moon, J. B.",2016,10.1111/joor.12419,Journal of oral rehabilitation,2,2,2,2,2,4,2,,
04/10/2021,"Sex differences in physical performance by age, educational level, ethnic groups and birth cohort: The Longitudinal Aging Study Amsterdam.",Sialino,"Sialino, Lena D.; Schaap, Laura A.; van Oostrom, Sandra H.; Nooyens, Astrid C. J.; Picavet, Hendrika S. J.; Twisk, Johannes W. R.; Verschuren, W. M. Monique; Visser, Marjolein; Wijnhoven, Hanneke A. H.",2019,10.1371/journal.pone.0226342,PloS one,1,2,2,2,2,1,1,,
06/10/2021,Welfare regimes modify the association of disadvantaged adult-life socioeconomic circumstances with self-rated health in old age.,Sieber,"Sieber, Stefan; Cheval, Boris; Orsholits, Dan; Van der Linden, Bernadette W.; Guessous, Idris; Gabriel, Rainer; Kliegel, Matthias; Aartsen, Marja J.; Boisgontier, Matthieu P.; Courvoisier, Delphine; Burton-Jeangros, Claudine; Cullati, Stéphane",2019,10.1093/ije/dyy283,International journal of epidemiology,1,2,2,2,2,1,1,,
06/10/2021,"Vegetable Diversity, Injurious Falls, and Fracture Risk in Older Women: A Prospective Cohort Study.",Sim,"Sim, Marc; Blekkenhorst, Lauren C.; Lewis, Joshua R.; Bondonno, Catherine P.; Devine, Amanda; Zhu, Kun; Woodman, Richard J.; Prince, Richard L.; Hodgson, Jonathan M.",2018,10.3390/nu10081081,Nutrients,1,2,2,2,2,2,2,,
20/09/2021,Healthy ageing is associated with reduced and delayed disability.,Simons,"Simons, L. A.; McCallum, J.; Friedlander, Y.; Simons, J.",2000,10.1093/ageing/29.2.143,Age and ageing,1,2,2,2,1,1,2,,
20/09/2021,"Impact of smoking, diabetes and hypertension on survival time in the elderly: the Dubbo Study.",Simons,"Simons, Leon A.; Simons, Judith; McCallum, John; Friedlander, Yechiel",2005,10.5694/j.1326-5377.2005.tb06670.x,The Medical journal of Australia,1,2,2,2,2,2,2,,
07/09/2021,Basal body temperature as a biomarker of healthy aging.,Simonsick,"Simonsick, Eleanor M.; Meier, Helen C. S.; Shaffer, Nancy Chiles; Studenski, Stephanie A.; Ferrucci, Luigi",2016,10.1007/s11357-016-9952-8,"Age (Dordrecht, Netherlands)",1,2,2,2,2,1,1,,
24/09/2021,Orthotopic liver transplant using allografts from geriatric population in the United States: is there any age limit?,Singhal,"Singhal, Ashish; Sezginsoy, Banu; Ghuloom, Adel E.; Hutchinson, Ian V.; Cho, Yong W.; Jabbour, Nicolas",2010,,Experimental and clinical transplantation : official journal of the Middle East Society for Organ Transplantation,1,2,2,2,2,4,2,,
06/09/2021,Association of body mass index and waist circumference with successful aging.,Singh-Manoux,"Singh-Manoux, Archana; Sabia, Séverine; Bouillon, Kim; Brunner, Eric J.; Grodstein, Francine; Elbaz, Alexis; Kivimaki, Mika",2014,10.1002/oby.20651,"Obesity (Silver Spring, Md.)",1,1,2,1,1,3,2,,
13/09/2021,Doing it my way.,Skemp,"Skemp, Lisa E.; Maas, Meridean L.; Umbarger-Mackey, Michelle",2014,10.1093/geront/gnt052,The Gerontologist,1,2,2,2,2,4,2,,Cualitativo
21/09/2021,Longitudinal Muscle and Myocellular Changes in Community-Dwelling Men Over Two Decades of Successful Aging-The ULSAM Cohort Revisited.,Skoglund,"Skoglund, Elisabeth; Grönholdt-Klein, Max; Rullman, Eric; Thornell, Lars Eric; Strömberg, Anna; Hedman, Anu; Cederholm, Tommy; Ulfhake, Brun; Gustafsson, Thomas",2020,10.1093/gerona/glz068,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,2,2,2,1,1,2,,
22/09/2021,Maxillary overdentures supported by anteriorly or posteriorly placed implants opposed by a natural dentition in the mandible: a 1-year prospective case series  study.,Slot,"Slot, Wim; Raghoebar, Gerry M.; Vissink, Arjan; Meijer, Henny J. A.",2014,10.1111/j.1708-8208.2012.00459.x,Clinical implant dentistry and related research,2,2,2,2,2,4,2,,
24/09/2021,Occupational complexity and lifetime cognitive abilities.,Smart,"Smart, Emily L.; Gow, Alan J.; Deary, Ian J.",2014,10.1212/WNL.0000000000001075,Neurology,1,2,2,2,2,1,2,,
22/09/2021,Multiple time scale complexity analysis of resting state FMRI,Smith,"Smith, Robert X.; Yan, Lirong; Wang, Danny J. J.",2014,10.1007/s11682-013-9276-6,Brain Imaging and Behavior,2,2,2,2,2,4,2,,
30/09/2021,Predicting resistance to amyloid-beta deposition and cognitive resilience in the oldest-old.,Snitz,"Snitz, Beth E.; Chang, Yuefang; Tudorascu, Dana L.; Lopez, Oscar L.; Lopresti, Brian J.; DeKosky, Steven T.; Carlson, Michelle C.; Cohen, Ann D.; Kamboh, M. Ilyas; Aizenstein, Howard J.; Klunk, William E.; Kuller, Lewis H.",2020,10.1212/WNL.0000000000010239,Neurology,1,2,2,2,2,1,2,,
20/09/2021,Higher serum dehydroepiandrosterone sulfate protects against the onset of depression in the elderly: Findings from the English Longitudinal Study of Aging (ELSA).,Souza-Teodoro,"Souza-Teodoro, Luis H.; de Oliveira, Cesar; Walters, Kate; Carvalho, Livia A.",2016,10.1016/j.psyneuen.2015.11.005,Psychoneuroendocrinology,1,2,2,2,2,1,1,,
14/09/2021,"Everything under control? The effects of age, gender, and education on trajectories of perceived control in a nationally representative German sample.",Specht,"Specht, Jule; Egloff, Boris; Schmukle, Stefan C.",2013,10.1037/a0028243,Developmental psychology,2,2,2,2,2,1,2,,
06/10/2021,Waist-hip-ratio as a predictor of all-cause mortality in high-functioning older adults.,Srikanthan,"Srikanthan, Preethi; Seeman, Teresa E.; Karlamangla, Arun S.",2009,10.1016/j.annepidem.2009.05.003,Annals of epidemiology,1,2,2,2,2,1,1,,
05/10/2021,Tailored Calendar Journals to Ascertain Falls Among Older Adults.,Stark,"Stark, Susan L.; Silianoff, Tara J.; Kim, H. Lyn; Conte, Jane W.; Morris, John C.",2015,10.1177/1539449214561764,"OTJR : occupation, participation and health",1,2,2,2,2,3,1,,
07/09/2021,"Associations with successful ageing in the """"""""Healthy Old People in Edinburgh"""""""" cohort: being well, fit and healthy.",Starr,"Starr, John M.; Deary, Ian J.; Macintyre, Sally",2003,10.1007/BF03324519,Aging clinical and experimental research,1,1,3,3,1,2,2,,
30/09/2021,Primary and secondary supportive partnerships among HIV-positive and HIV-negative middle-aged and older gay men.,Statz,"Statz, Matthew; Ware, Deanna; Perry, Nicholas; Huebner, David; Cox, Christopher; Brown, Andre; Meanley, Steven; Haberlen, Sabina; Egan, James; Brennan, Mark; Teplin, Linda A.; Bolan, Robert; Friedman, M. Reuel; Plankey, Michael",2021,10.1371/journal.pone.0245863,PloS one,1,2,2,2,2,4,1,,
13/09/2021,Effect of time of day on language in healthy ageing and Alzheimer’s disease.,Stead,"Stead, Amanda; Donovan, Neila; Hoffman, Paul",2015,10.7748/nop.27.3.31.e667,Nursing Older People,1,2,2,2,1,4,2,,
05/10/2021,"The Effects of 6 Months of Progressive High Effort Resistance Training Methods upon Strength, Body Composition, Function, and Wellbeing of Elderly Adults.",Steele,"Steele, James; Raubold, Kristin; Kemmler, Wolfgang; Fisher, James; Gentil, Paulo; Giessing, Jürgen",2017,10.1155/2017/2541090,BioMed research international,1,2,2,2,2,3,2,,
09/09/2021,Detection of asymptomatic cerebral microbleeds: a comparative study at 1.5 and 3.0 T.,Stehling,"Stehling, Christoph; Wersching, Heike; Kloska, Stephan P.; Kirchhof, Paulus; Ring, Janine; Nassenstein, Isabelle; Allkemper, Thomas; Knecht, Stefan; Bachmann, Rainald; Heindel, Walter",2008,10.1016/j.acra.2008.01.013,Academic radiology,1,2,2,2,2,1,1,,
02/09/2021,Accounting for differences in cognitive health between older adults in New Zealand and the USA.,Stephens,"Stephens, Christine; Spicer, John; Budge, Claire; Stevenson, Brendan; Alpass, Fiona",2015,10.1017/S1041610214002579,International psychogeriatrics,1,2,2,2,2,4,1,,
22/09/2021,Neighborhood environments and intrinsic capacity interact to affect the health-related quality of life of older people in New Zealand.,Stephens,"Stephens, Christine; Allen, Joanne; Keating, Norah; Szabó, Ágnes; Alpass, Fiona",2020,10.1016/j.maturitas.2020.05.008,Maturitas,1,2,2,2,2,1,1,,capacidad intr�nseca 
21/09/2021,"Leading a meaningful life at older ages and its relationship with social engagement, prosperity, health, biology, and time use.",Steptoe,"Steptoe, Andrew; Fancourt, Daisy",2019,10.1073/pnas.1814723116,Proceedings of the National Academy of Sciences of the United States of America,1,2,2,2,2,1,2,,
09/09/2021,Comparison of self-rated and objective successful ageing in an international cohort,Stewart,"Stewart, Jocelyn M.; Auais, Mohammad; Belanger, Emmanuelle; Phillips, Susan P.",2019,10.1017/S0144686X17001489,Ageing & Society,1,2,2,2,2,4,1,3,Compara diferentes pa�ses con componentes subjetivos y objetivos de EE. 
20/09/2021,"Implications of Perceived Neighborhood Quality, Daily Discrimination, and Depression for Social Integration Across Mid- and Later Life: A Case of Person-Environment Fit?",Stokes,"Stokes, Jeffrey E.",2020,10.1093/geront/gnz103,The Gerontologist,2,2,2,2,2,1,2,,
05/10/2021,The effects of 90-day supplementation with the omega-3 essential fatty acid docosahexaenoic acid (DHA) on cognitive function and visual acuity in a healthy aging population.,Stough,"Stough, Con; Downey, Luke; Silber, Beata; Lloyd, Jenny; Kure, Christina; Wesnes, Keith; Camfield, David",2012,10.1016/j.neurobiolaging.2011.03.019,Neurobiology of aging,1,2,2,2,2,4,2,,
02/09/2021,Abstract 12233:  Low Cardiovascular Risk in Midlife Predicts Active and Healthy Aging,Strandberg,"Strandberg, Timo; Rantanen, Kirsi",2015,,Circulation,1,1,2,1,1,2,2,,
05/10/2021,Successful aging and well-being: self-rated compared with Rowe and Kahn.,Strawbridge,"Strawbridge, William J.; Wallhagen, Margaret I.; Cohen, Richard D.",2002,10.1093/geront/42.6.727,The Gerontologist,1,1,3,3,1,5,2,3,
13/09/2021,Energy intake and appetite are related to antral area in healthy young and older subjects.,Sturm,Sturm K; Parker B; Wishart J; Feinle-Bisset C; Jones KL; Chapman I; Horowitz M,2004,10.1093/ajcn/80.3.656,American Journal of Clinical Nutrition,2,2,2,2,2,4,2,,
22/09/2021,Measuring Active and Healthy Ageing: Applying a GENERIC Interdisciplinary Assessment Model Incorporating ICF.,Stute,"Stute, P.; Bitterlich, N.; Bousquet, J.; Meissner, F.; von Wolff, M.; Poethig, D.",2017,10.1007/s12603-017-0908-1,"The journal of nutrition, health & aging",2,2,2,2,1,4,2,,Modelo de EE. 
22/09/2021,Measuring cognitive performance in way that incorporates the concept of active and healthy ageing (AHA).,Stute,"Stute, Petra; von Bergen, Mélanie; Bitterlich, Norman; Meissner, Florian; von Wolff, Michael; Poethig, Dagmar",2019,10.1016/j.maturitas.2019.03.018,Maturitas,1,2,2,2,2,4,1,,
13/09/2021,Effect of Social Participation on the Physical Functioning and Depression of Empty-Nest Elderly in China: Evidence from the China Health and Retirement  Longitudinal Survey (CHARLS).,Su,"Su, Dai; Chen, Zhifang; Chang, Jingjing; Gong, Guangwen; Guo, Dandan; Tan, Min; Zhang, Yunfan; Liu, Yanchen; Chen, Xinlan; Chen, Xinlin; Chen, Yingchun",2020,10.3390/ijerph17249438,International journal of environmental research and public health,1,2,2,2,2,4,2,,
06/09/2021,Alzheimer's disease pathology in a community-based sample of older adults without dementia: The MYHAT neuroimaging study.,Sullivan,"Sullivan, Kevin J.; Liu, Anran; Chang, Chung-Chou H.; Cohen, Ann D.; Lopresti, Brian J.; Minhas, Davneet S.; Laymon, Charles M.; Klunk, William E.; Aizenstein, Howard; Nadkarni, Neelesh K.; Loewenstein, David; Kamboh, M. Ilyas; Ganguli, Mary; Snitz, Beth E.",2021,10.1007/s11682-020-00334-2,Brain imaging and behavior,1,2,2,2,2,4,1,,
09/09/2021,Declining Incident Dementia Rates Across Four Population-Based Birth Cohorts.,Sullivan,"Sullivan, Kevin J.; Dodge, Hiroko H.; Hughes, Tiffany F.; Chang, Chung-Chou H.; Zhu, Xinmei; Liu, Anran; Ganguli, Mary",2019,10.1093/gerona/gly236,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,2,2,2,2,2,1,,
06/09/2021,Alcohol consumption at midlife and successful ageing in women: a prospective cohort analysis in the nurses' health study.,Sun,"Sun, Qi; Townsend, Mary K.; Okereke, Olivia I.; Rimm, Eric B.; Hu, Frank B.; Stampfer, Meir J.; Grodstein, Francine",2011,10.1371/journal.pmed.1001090,PLoS medicine,1,1,2,1,1,4,2,3,
04/10/2021,Social support moderates D-dimer and self-rated successful aging within people with HIV and older adults.,Sun-Suslow,"Sun-Suslow, Ni; Pasipanodya, Elizabeth; Morgan, Erin; Kohli, Maulika; Serrano, Vanessa; Letendre, Scott; Jeste, Dilip V.; Moore, David J.",2020,10.1007/s10865-020-00141-6,Journal of Behavioral Medicine,2,1,3,3,1,2,2,3,
14/09/2021,Evaluations of a Previous Day as a Pathway Between Personality and Healthy Cognitive Aging.,Sutin,"Sutin, Angelina R.; Stephan, Yannick; Aschwanden, Damaris; Luchetti, Martina; Strickhouser, Jason E.; Terracciano, Antonio",2020,10.1177/0898264319843451,Journal of aging and health,1,2,2,2,2,5,2,3,No es claro el resumen de si se define EME
24/09/2021,Personality traits and illicit substances: the moderating role of poverty.,Sutin,"Sutin, Angelina R.; Evans, Michele K.; Zonderman, Alan B.",2013,10.1016/j.drugalcdep.2012.10.020,Drug and alcohol dependence,2,2,2,2,2,4,1,,
04/10/2021,Socioeconomic Inequality and Risk of Sarcopenia in Community-Dwelling Older Adults.,Swan,"Swan, Lauren; Warters, Austin; O'Sullivan, Maria",2021,10.2147/CIA.S310774,Clinical interventions in aging,1,2,2,2,2,4,1,,
01/10/2021,Self-reported hearing loss in baby boomers from the Busselton Healthy Ageing Study: audiometric correspondence and predictive value.,Swanepoel,"Swanepoel, De Wet; Eikelboom, Robert H.; Hunter, Michael L.; Friedland, Peter L.; Atlas, Marcus D.",2013,10.3766/jaaa.24.6.7,Journal of the American Academy of Audiology,1,2,2,2,2,4,1,,
07/09/2021,British Columbia CARMA-CHIWOS Collaboration (BCC3): protocol for a community-collaborative cohort study examining healthy ageing with and for women living with HIV.,Swann,"Swann, Shayda A; Kaida, Angela; Nicholson, Valerie; Brophy, Jason; Campbell, Amber R; Carter, Allison; Elwood, Chelsea; Gebremedhen, Tsion; Gormley, Rebecca; King, Elizabeth M; Lee, Melanie; Lee, Vonnie; Maan, Evelyn J; Magagula, Patience; Nyman, Sheila; Pang, Davi; Pick, Neora; Povshedna, Tetiana; Prior, Jerilynn C; Singer, Joel; Tognazzini, Shelly; Murray, Melanie C M; Cote, Helene C F",2021,10.1136/bmjopen-2020-046558,BMJ open,1,1,3,3,1,2,1,3,Protocolo de un estudio 
06/10/2021,Themes from older men's lay definitions of successful aging as indicators of primary and secondary control beliefs over time: The Manitoba Follow-up Study.,Swift,"Swift, Audrey U.; Tate, Robert B.",2013,10.1016/j.jaging.2013.09.004,Journal of aging studies,1,2,2,2,1,3,1,,Cuali
20/09/2021,"Indicators of """"""""healthy aging"""""""" in older women (65-69 years of age). A data-mining approach based on prediction of long-term survival.",Swindell,"Swindell, William R.; Ensrud, Kristine E.; Cawthon, Peggy M.; Cauley, Jane A.; Cummings, Steve R.; Miller, Richard A.",2010,10.1186/1471-2318-10-55,BMC geriatrics,1,2,2,2,1,3,2,3,Quiero evaluarlo a profunidad. 
13/09/2021,Education level predicts retrospective metamemory accuracy in healthy aging and Alzheimer's disease.,Szajer,"Szajer, Jacquelyn; Murphy, Claire",2013,10.1080/13803395.2013.844771,Journal of clinical and experimental neuropsychology,1,2,2,2,1,4,2,,
30/09/2021,Racial discrimination is associated with a measure of red blood cell oxidative stress: a potential pathway for racial health disparities.,Szanton,"Szanton, Sarah L.; Rifkind, Joseph M.; Mohanty, Joy G.; Miller, Edgar R. 3rd; Thorpe, Roland J.; Nagababu, Eneka; Epel, Elissa S.; Zonderman, Alan B.; Evans, Michele K.",2012,10.1007/s12529-011-9188-z,International journal of behavioral medicine,2,2,2,2,2,4,1,,
30/09/2021,Predictive Factors for Verbal Memory Performance Over Decades of Aging: Data from the Women's Healthy Ageing Project.,Szoeke,"Szoeke, Cassandra; Lehert, Philippe; Henderson, Victor W.; Dennerstein, Lorraine; Desmond, Patricia; Campbell, Stephen",2016,10.1016/j.jagp.2016.05.008,The American journal of geriatric psychiatry : official journal of the American Association for Geriatric Psychiatry,1,2,2,2,2,3,1,,
06/10/2021,The Women's Healthy Ageing Project: Fertile ground for investigation of healthy participants 'at risk' for dementia.,Szoeke,"Szoeke, Cassandra E. I.; Robertson, Joanne S.; Rowe, Christopher C.; Yates, Paul; Campbell, Katherine; Masters, Colin L.; Ames, David; Dennerstein, Lorraine; Desmond, Patricia",2013,10.3109/09540261.2013.873394,International Review of Psychiatry,1,2,2,2,2,1,1,,
09/09/2021,Cross-sectional and prospective relationships of interleukin-6 and C-reactive protein with physical performance in elderly persons: MacArthur studies of successful aging.,Taaffe,"Taaffe, Dennis R.; Harris, Tamara B.; Ferrucci, Luigi; Rowe, John; Seeman, Teresa E.; Taaffe, D R; Harris, T B; Ferrucci, L; Rowe, J; Seeman, T E",2000,10.1093/gerona/55.12.M709,Journals of Gerontology Series A: Biological Sciences & Medical Sciences,1,2,2,2,2,1,1,,
06/10/2021,The relationship between cognitive and physical performance: MacArthur Studies of Successful Aging.,Tabbarah,"Tabbarah, Melissa; Crimmins, Eileen M.; Seeman, Teresa E.",2002,10.1093/gerona/57.4.m228,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,2,2,2,2,1,1,,
04/10/2021,Social participation and the combination of future needs for long-term care and mortality among older Japanese people: a prospective cohort study from the Aichi  Gerontological Evaluation Study (AGES).,Takahashi,"Takahashi, Sei; Ojima, Toshiyuki; Kondo, Katsunori; Shimizu, Sayaka; Fukuhara, Shunichi; Yamamoto, Yosuke",2019,10.1136/bmjopen-2019-030500,BMJ open,1,2,2,2,2,2,2,,
21/09/2021,Integrated Care for Older People and the Implementation in the INSPIRE Care Cohort.,Takeda,"Takeda, C; Guyonnet, S; Sumi, Y; Vellas, B; Araujo de Carvalho, I",2020,10.14283/jpad.2020.8,The journal of prevention of Alzheimer's disease,2,2,2,2,2,1,1,,
06/10/2021,Visual search in mild cognitive impairment: a longitudinal study.,Tales,"Tales, Andrea; Bayer, Antony J.; Haworth, Judy; Snowden, Robert J.; Philips, Michelle; Wilcock, Gordon",2011,10.3233/JAD-2010-101818,Journal of Alzheimer's disease : JAD,2,2,2,2,2,1,2,3,
06/10/2021,"Trajectories of the healthy ageing phenotype among middle-aged and older Britons, 2004-2013.",Tampubolon,"Tampubolon, Gindo",2016,10.1016/j.maturitas.2016.03.002,Maturitas,1,1,3,3,1,1,1,,
06/09/2021,Association of low blood arsenic exposure with level of malondialdehyde among Chinese adults aged 65 and older.,Tan,"Tan, Qiyue; Lv, Yuebin; Zhao, Feng; Zhou, Jinhui; Yang, Yang; Liu, Yingchun; Zhang, Mingyuan; Lu, Feng; Wei, Yuan; Chen, Xin; Zhang, Ruizhi; Chen, Chen; Wu, Bing; Zhang, Xiaochang; Li, Chengcheng; Huang, Hongyuan; Cai, Junfang; Cao, Zhaojin; Yu, Di; Ji, John S.; Zhao, Shuhua; Shi, Xiaoming",2021,10.1016/j.scitotenv.2020.143638,The Science of the total environment,1,2,2,2,2,4,1,,
20/09/2021,Heart rate variability as a marker of healthy ageing.,Tan,"Tan, Jason Por How; Beilharz, Jessica Elise; Vollmer-Conna, Uté; Cvejic, Erin",2019,10.1016/j.ijcard.2018.08.005,International journal of cardiology,1,2,2,2,2,4,2,,
